exchange,company_name,time,count,nskew,duvol
NSE,BIOCON LTD.,-1,1,9.795430908714977,3.737970350913446
NSE,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,-1,0,-0.08916957661997049,0.47874272665419526
NSE,BIRLA CABLE LTD.,-1,0,-0.5373334921152754,-0.5441715858706959
NSE,BIRLASOFT LTD.,-1,1,7.291245387787911,2.1697302602475865
NSE,BLACK BOX LTD.,-1,0,-0.39528125078795306,-0.49007399270505403
NSE,BLISS G V S PHARMA LTD.,-1,-1,-0.9206163277091719,-0.9919380850289671
NSE,BLUE BLENDS (INDIA) LTD.,-1,0,0.09745145572376517,0.22266249368966604
NSE,BLUE DART EXPRESS LTD.,-1,-2,-0.5218806822043938,-0.4091388504869867
NSE,BLUE STAR LTD.,-1,0,-0.35087636975268016,-0.35949482550716705
NSE,BODAL CHEMICALS LTD.,-1,0,-0.049380652988272995,-0.1710846910270976
NSE,BOHRA INDUSTRIES LTD.,-1,0,-0.1699469181612834,-0.3362675617162422
NSE,BOMBAY BURMAH TRDG. CORPN. LTD.,-1,-1,-0.2611314574467451,-0.3651547341745038
NSE,BOMBAY RAYON FASHIONS LTD.,-1,-2,-0.806457175874163,-0.5549384895369068
NSE,BOROSIL RENEWABLES LTD.,-1,0,-0.7506665499179771,-0.7400375003510226
NSE,BOSCH LTD.,-1,0,0.14214005543716232,0.15343176895169508
NSE,BRAND CONCEPTS LTD.,-1,0,-0.5161709974111375,-0.6499323020986066
NSE,BRIGADE ENTERPRISES LTD.,-1,-1,-0.7234830640230326,-0.5576419148897074
NSE,BRIGHT SOLAR LTD.,-1,0,-0.2701211766576387,-0.0439168513682964
NSE,BRIGHTCOM GROUP LTD.,-1,-1,-0.8318230549634581,-0.32780196779472215
NSE,BRITANNIA INDUSTRIES LTD.,-1,0,0.5046424033565096,0.43456923148831456
NSE,BROOKS LABORATORIES LTD.,-1,-2,-2.4016320791109815,-0.9875508628430716
NSE,BURNPUR CEMENT LTD.,-1,0,-0.11232128104839254,-0.22099258531491597
NSE,BUTTERFLY GANDHIMATHI APPLIANCES LTD.,-1,-1,-1.0479518885836494,-0.9293548473181329
NSE,BYKE HOSPITALITY LTD.,-1,1,0.07941414319901016,-0.14245863499342515
NSE,C C L PRODUCTS (INDIA) LTD.,-1,-1,-0.1304213547898758,-0.039685820788465505
NSE,C E S C LTD.,-1,0,-0.30651121215642135,-0.20782935137808597
NSE,C G POWER & INDL. SOLUTIONS LTD.,-1,1,0.3329663247914665,-0.09526200328490844
NSE,C I L NOVA PETROCHEMICALS LTD.,-1,-2,-0.8011312044610915,-0.3199606233102321
NSE,C L EDUCATE LTD.,-1,0,-0.020396722132346022,-0.1648971673761906
NSE,C M M INFRAPROJECTS LTD.,-1,0,0.12439554302124872,-0.11499410171490759
NSE,CADSYS (INDIA) LTD.,-1,0,-0.16540869577620937,-0.7057565130359944
NSE,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,-1,-1,-0.7434948708633874,-0.4957636156741052
NSE,CAMLIN FINE SCIENCES LTD.,-1,-1,-1.4484162644039265,-0.9426741238771323
NSE,CAN FIN HOMES LTD.,-1,-2,-0.9837013792952248,-0.5745079423544937
NSE,CANTABIL RETAIL INDIA LTD.,-1,-3,-1.5205362572134526,-1.4617932909742408
NSE,CAPACIT'E INFRAPROJECTS LTD.,-1,-2,-1.0736174081109782,-0.6345023799871596
NSE,CAPITAL TRUST LTD.,-1,0,0.320149629059052,0.17270684617121443
NSE,CAPLIN POINT LABORATORIES LTD.,-1,-1,-0.5499381447257654,-0.7111991851743477
NSE,CAPRI GLOBAL CAPITAL LTD.,-1,-1,-1.0055213411467558,-0.7866716673674047
NSE,CARBORUNDUM UNIVERSAL LTD.,-1,-1,-0.6831802009898912,-0.6476812130978545
NSE,CAREER POINT LTD.,-1,-1,-1.1994587576149855,-0.5591940558667138
NSE,CASTROL INDIA LTD.,-1,-2,-0.6007587173686059,-0.34767726250967246
NSE,CEAT LTD.,-1,0,-0.6089127133403612,-0.3670080919738099
NSE,CELEBRITY FASHIONS LTD.,-1,0,-0.1314703326852703,-0.15525570140716205
NSE,CELESTIAL BIOLABS LTD.,-1,1,0.11794717569776332,-0.03543527682705773
NSE,CENTRAL DEPOSITORY SERVICES (INDIA) LTD.,-1,-2,-0.8643905140927189,-0.5667765451648162
NSE,CENTRUM CAPITAL LTD.,-1,-2,-1.2437129245824836,-0.5813770559377297
NSE,CENTUM ELECTRONICS LTD.,-1,-1,-0.8256806084387238,-0.9050826628916671
NSE,CENTURY EXTRUSIONS LTD.,-1,0,1.065711260376003,0.23497751868223532
NSE,CENTURY PLYBOARDS (INDIA) LTD.,-1,-2,-0.758178508007522,-0.36461620615868306
NSE,CERA SANITARYWARE LTD.,-1,-1,-0.6772533138953177,-0.586742801643174
NSE,CEREBRA INTEGRATED TECHNOLOGIES LTD.,-1,0,-0.3948233136238296,-0.4945218942322856
NSE,CHALET HOTELS LTD.,-1,0,-0.6611592421116641,-0.6441129950558809
NSE,CHEMFAB ALKALIS LTD.,-1,-2,-2.3664054243275863,-0.9125204870201741
NSE,CHENNAI PETROLEUM CORPN. LTD.,-1,0,-0.19809078293555915,-0.35105079843019255
NSE,CHROMATIC INDIA LTD.,-1,0,-0.05755338730017208,0.6925946136418735
NSE,CIGNITI TECHNOLOGIES LTD.,-1,0,-0.4518528973490883,-0.4003817934886409
NSE,CINEVISTA LTD.,-1,0,-0.2218513614270701,-0.3906916122689715
NSE,CLARIANT CHEMICALS (INDIA) LTD.,-1,1,0.060867772415990236,-0.13990999969894394
NSE,COAL INDIA LTD.,-1,0,-0.2483094106713836,-0.470858866687794
NSE,COCHIN SHIPYARD LTD.,-1,-1,-0.5809928604658567,-0.5473189553775354
NSE,COFFEE DAY ENTERPRISES LTD.,-1,-1,-1.0595188160557176,-0.8136989399489073
NSE,COFORGE LTD.,-1,0,-0.059472758210643975,-0.11684820650391195
NSE,COMPUAGE INFOCOM LTD.,-1,-2,-1.1590247264732083,-0.5042060062977912
NSE,COMPUCOM SOFTWARE LTD.,-1,-1,-0.14746940513765525,-0.0048432233233520194
NSE,CONFIDENCE PETROLEUM INDIA LTD.,-1,0,1.118945985156743,0.9586184374571943
