symbol,banker_name,co_code,company_name,exchange,beta,mes,vulnerable,type,time,binary,nskew,duvol,ic_binary,ic_nskew,ic_duvol,roa,levarage,nic_prod_code
BANKBARODA.BO,BANK OF BARODA,96758,KANANI INDUSTRIES LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.000551236,-0.215364233,0,-0.540186298,-0.019213406,0.4925,0.6991,32
BANKBARODA.BO,BANK OF BARODA,96758,KANANI INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.020617961,0.104870445,0,-0.540186298,-0.019213406,0.4925,0.6991,32
BANKBARODA.BO,BANK OF BARODA,118894,KEI INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.177731384,0.018491933,0,-0.360285159,-0.654038637,6.6538,1.3945,27
BANKBARODA.BO,BANK OF BARODA,118894,KEI INDUSTRIES LTD.,NSE,0.180129988,0.008462764,0,Public,0,1,-0.179209128,-0.311726421,0,-0.360285159,-0.654038637,6.6538,1.3945,27
BANKBARODA.BO,BANK OF BARODA,119657,KEY CORP LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.181586296,0.036729504,0,-0.226266191,-0.344591704,9.3863,0,64
BANKBARODA.BO,BANK OF BARODA,119657,KEY CORP LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.114324598,0.269255653,0,-0.226266191,-0.344591704,9.3863,0,64
BANKBARODA.BO,BANK OF BARODA,123807,KRYPTON INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.11769933,-0.113310041,0,-0.265260903,-0.237547074,-0.0988,0.5925,34
BANKBARODA.BO,BANK OF BARODA,123807,KRYPTON INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.125233096,0.258488295,0,-0.265260903,-0.237547074,-0.0988,0.5925,34
BANKBARODA.BO,BANK OF BARODA,124689,KUNSTSTOFFE INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.729211006,1.124048886,0,1.053867331,0.564070367,3.1579,0,22
BANKBARODA.BO,BANK OF BARODA,124689,KUNSTSTOFFE INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,1.171145635,1.152286617,0,1.053867331,0.564070367,3.1579,0,22
BANKBARODA.BO,BANK OF BARODA,102857,LORDS ISHWAR HOTELS LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,-0.155896327,-0.499029702,0,-0.120133601,-0.005666387,-1.8051,0.9222,55
BANKBARODA.BO,BANK OF BARODA,102857,LORDS ISHWAR HOTELS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-1.503236483,-0.0927733,0,-0.120133601,-0.005666387,-1.8051,0.9222,55
BANKBARODA.BO,BANK OF BARODA,149974,M R O-TEK REALTY LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.337506678,0.920084596,0,-1.268937918,-0.539644714,17.5828,0.9866,41
BANKBARODA.BO,BANK OF BARODA,149974,M R O-TEK REALTY LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,0.145186642,0.142970082,0,-1.268937918,-0.539644714,17.5828,0.9866,41
BANKBARODA.BO,BANK OF BARODA,133037,M S T C LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.752674306,-0.636272174,0,-0.066749934,-0.022718398,-6.945,1.3535,46
BANKBARODA.BO,BANK OF BARODA,133037,M S T C LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-1.51534903,-1.109450678,0,-0.066749934,-0.022718398,-6.945,1.3535,46
BANKBARODA.BO,BANK OF BARODA,541704,MADHAV COPPER LTD.,NSE,0.180129988,0.008462764,0,Public,0,1,7.776040862,2.558306539,1,7.383818084,2.340203959,9.4299,0.7747,24
BANKBARODA.BO,BANK OF BARODA,541704,MADHAV COPPER LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,0.326548246,0.169335643,1,7.383818084,2.340203959,9.4299,0.7747,24
BANKBARODA.BO,BANK OF BARODA,135403,MAHALAXMI RUBTECH LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.53243159,0.456769799,0,0.163845024,0.095784456,1.4929,0.52,13
BANKBARODA.BO,BANK OF BARODA,135403,MAHALAXMI RUBTECH LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.006672531,-0.014833361,0,0.163845024,0.095784456,1.4929,0.52,13
BANKBARODA.BO,BANK OF BARODA,343074,MAN INFRACONSTRUCTION LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.617630119,-0.622720897,0,-0.424372824,0.093363191,8.1141,0,42
BANKBARODA.BO,BANK OF BARODA,343074,MAN INFRACONSTRUCTION LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-1.28511745,-0.657083535,0,-0.424372824,0.093363191,8.1141,0,42
BANKBARODA.BO,BANK OF BARODA,146980,MITCON CONSULTANCY & ENGG. SERVICES LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,0.379131036,0.484376498,0,0.744900217,-0.374198999,2.2174,0,34
BANKBARODA.BO,BANK OF BARODA,152640,N R AGARWAL INDS. LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-1.226876128,-0.850340124,0,-0.367598478,0.097421539,12.664,1.3219,17
BANKBARODA.BO,BANK OF BARODA,152640,N R AGARWAL INDS. LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-1.654341648,-1.009409933,0,-0.367598478,0.097421539,12.664,1.3219,17
BANKBARODA.BO,BANK OF BARODA,174924,P C B L LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-1.101003882,-0.626922332,2,1.106848473,0.601395863,7.805,0.5882,20
BANKBARODA.BO,BANK OF BARODA,174924,P C B L LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-1.489311336,-0.47494459,2,1.106848473,0.601395863,7.805,0.5882,20
BANKBARODA.BO,BANK OF BARODA,296258,P N C INFRATECH LTD.,NSE,0.180129988,0.008462764,0,Public,0,1,0.480786408,0.505483183,0,-0.274275722,-0.168907538,7.6183,0.0939,42
BANKBARODA.BO,BANK OF BARODA,296258,P N C INFRATECH LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,0.071625656,-0.050484228,0,-0.274275722,-0.168907538,7.6183,0.0939,42
BANKBARODA.BO,BANK OF BARODA,202308,PAISALO DIGITAL LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,0.491857322,0.120507719,0,-0.933836787,-0.920017418,2.8366,1.5193,64
BANKBARODA.BO,BANK OF BARODA,202308,PAISALO DIGITAL LTD.,NSE,0.180129988,0.008462764,0,Public,0,2,0.524889602,0.217362085,0,-0.933836787,-0.920017418,2.8366,1.5193,64
BANKBARODA.BO,BANK OF BARODA,172433,PATELS AIRTEMP (INDIA) LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,0.201067406,-0.18114516,0,-0.124729122,-0.183463106,6.2105,0.4108,28
BANKBARODA.BO,BANK OF BARODA,172433,PATELS AIRTEMP (INDIA) LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,-0.449497353,-0.636921033,0,-0.124729122,-0.183463106,6.2105,0.4108,28
BANKBARODA.BO,BANK OF BARODA,385865,PROZONE INTU PROPERTIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.160196754,-0.015390243,0,0.090811973,-0.017085307,0.1692,0.0293,70
BANKBARODA.BO,BANK OF BARODA,385865,PROZONE INTU PROPERTIES LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.61215413,-0.594433139,0,0.090811973,-0.017085307,0.1692,0.0293,70
BANKBARODA.BO,BANK OF BARODA,475933,R K E C PROJECTS LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.660280404,-0.687597565,0,-0.336604586,0.038258877,15.7088,0.2066,42
BANKBARODA.BO,BANK OF BARODA,475933,R K E C PROJECTS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.080840486,-0.050502574,0,-0.336604586,0.038258877,15.7088,0.2066,42
BANKBARODA.BO,BANK OF BARODA,195196,RAVI KUMAR DISTILLERIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-1.399042748,-0.661692914,0,0.167858928,0.144877624,-10.8388,0.6925,11
BANKBARODA.BO,BANK OF BARODA,195196,RAVI KUMAR DISTILLERIES LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,0.258420158,0.167001349,0,0.167858928,0.144877624,-10.8388,0.6925,11
BANKBARODA.BO,BANK OF BARODA,369944,RELIANCE COMMUNICATIONS LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,0.046751859,0.348322306,2,2.921683156,1.049428515,0.093,3.8908,61
BANKBARODA.BO,BANK OF BARODA,369944,RELIANCE COMMUNICATIONS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.278362455,-0.689684558,2,2.921683156,1.049428515,0.093,3.8908,61
BANKBARODA.BO,BANK OF BARODA,19962,RESONANCE SPECIALTIES LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.037160387,0.187901496,0,-0.822291948,-0.660261098,-3.5184,0.193,21
BANKBARODA.BO,BANK OF BARODA,19962,RESONANCE SPECIALTIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-1.273956159,-0.868503348,0,-0.822291948,-0.660261098,-3.5184,0.193,21
BANKBARODA.BO,BANK OF BARODA,198272,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.,BSE,0.180129988,0.008462764,0,Public,0,2,1.009792356,0.945325182,0,-0.386622452,-0.007551087,15.6352,0.0148,64
BANKBARODA.BO,BANK OF BARODA,198272,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,-0.058644034,-0.107091705,0,-0.386622452,-0.007551087,15.6352,0.0148,64
BANKBARODA.BO,BANK OF BARODA,173264,SAMBHAAV MEDIA LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.331318125,-0.470970417,0,-0.225892593,0.141588889,2.8341,0.08,58
BANKBARODA.BO,BANK OF BARODA,173264,SAMBHAAV MEDIA LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.666265366,0.088826131,0,-0.225892593,0.141588889,2.8341,0.08,58
BANKBARODA.BO,BANK OF BARODA,86891,SETCO AUTOMOTIVE LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,0.875741731,-0.081302644,1,2.170859151,1.206077977,4.7147,0.9751,29
BANKBARODA.BO,BANK OF BARODA,86891,SETCO AUTOMOTIVE LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.817138218,-0.288859961,1,2.170859151,1.206077977,4.7147,0.9751,29
BANKBARODA.BO,BANK OF BARODA,217580,SHAH FOODS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.641434044,0.431224436,0,0.34164042,0.607995282,4.2553,0,10
BANKBARODA.BO,BANK OF BARODA,217580,SHAH FOODS LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.225754395,0.48746404,0,0.34164042,0.607995282,4.2553,0,10
BANKBARODA.BO,BANK OF BARODA,508549,SHEETAL COOL PRODUCTS LTD.,BSE,0.180129988,0.008462764,0,Public,0,1,0.704603459,0.053924451,0,0.297453112,0.297327569,5.7302,0.4704,14
BANKBARODA.BO,BANK OF BARODA,508549,SHEETAL COOL PRODUCTS LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,0.157201969,0.423972302,0,0.297453112,0.297327569,5.7302,0.4704,14
BANKBARODA.BO,BANK OF BARODA,220477,SHILCHAR TECHNOLOGIES LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.118091774,0.554285102,0,-0.304327851,-0.052248559,6.4019,0.2456,27
BANKBARODA.BO,BANK OF BARODA,220477,SHILCHAR TECHNOLOGIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.14603156,0.200830323,0,-0.304327851,-0.052248559,6.4019,0.2456,27
BANKBARODA.BO,BANK OF BARODA,16177,SHREE BHAVYA FABRICS LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.324346009,0.461064507,0,0.371134752,0.588117319,0.8891,2.1326,13
BANKBARODA.BO,BANK OF BARODA,16177,SHREE BHAVYA FABRICS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.032188469,-0.139257744,0,0.371134752,0.588117319,0.8891,2.1326,13
BANKBARODA.BO,BANK OF BARODA,224427,SHRI BAJRANG ALLIANCE LTD.,BSE,0.180129988,0.008462764,0,Public,0,1,0.63163272,0.428415305,0,-0.012126961,-0.228123501,1.8036,0.7936,25
BANKBARODA.BO,BANK OF BARODA,224427,SHRI BAJRANG ALLIANCE LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.032654369,-0.401405131,0,-0.012126961,-0.228123501,1.8036,0.7936,25
BANKBARODA.BO,BANK OF BARODA,224517,SHRI DINESH MILLS LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,-0.156752481,-0.123206754,0,0.130965298,0.315287609,-4.4222,0.0556,13
BANKBARODA.BO,BANK OF BARODA,224517,SHRI DINESH MILLS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.25421706,-0.220317109,0,0.130965298,0.315287609,-4.4222,0.0556,13
BANKBARODA.BO,BANK OF BARODA,228899,SIYARAM SILK MILLS LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.714403499,-0.447336235,0,0.433116335,0.227363607,7.6291,0.8449,13
BANKBARODA.BO,BANK OF BARODA,228899,SIYARAM SILK MILLS LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,0.862024302,0.523906242,0,0.433116335,0.227363607,7.6291,0.8449,13
BANKBARODA.BO,BANK OF BARODA,231691,SOUTH INDIA PAPER MILLS LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,1.006532713,0.663662146,0,0.12457095,0.293821545,-0.2443,0.3791,17
BANKBARODA.BO,BANK OF BARODA,231691,SOUTH INDIA PAPER MILLS LTD.,BSE,0.180129988,0.008462764,0,Public,0,1,-0.055404167,-0.136378769,0,0.12457095,0.293821545,-0.2443,0.3791,17
BANKBARODA.BO,BANK OF BARODA,417747,STAR HOUSING FINANCE LTD.,BSE,0.180129988,0.008462764,0,Public,0,3,0.472954062,0.007747803,0,-0.537963951,-0.24585631,7.0897,1.2795,64
BANKBARODA.BO,BANK OF BARODA,417747,STAR HOUSING FINANCE LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.101124033,0.209525813,0,-0.537963951,-0.24585631,7.0897,1.2795,64
BANKBARODA.BO,BANK OF BARODA,236124,STAR PAPER MILLS LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.598624673,-0.532812385,0,-1.187964934,-0.586957957,8.0832,0.0038,17
BANKBARODA.BO,BANK OF BARODA,236124,STAR PAPER MILLS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.784300273,-0.730720381,0,-1.187964934,-0.586957957,8.0832,0.0038,17
BANKBARODA.BO,BANK OF BARODA,239293,SUMEET INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.057318857,-0.665784144,1,-0.534416503,-0.173769002,-0.3331,1.2682,20
BANKBARODA.BO,BANK OF BARODA,239293,SUMEET INDUSTRIES LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.631921205,0.03031898,1,-0.534416503,-0.173769002,-0.3331,1.2682,20
BANKBARODA.BO,BANK OF BARODA,242508,SURAT TEXTILE MILLS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-1.077807216,-0.932024033,0,0.488052949,0.533248369,6.2726,0.0154,20
BANKBARODA.BO,BANK OF BARODA,242508,SURAT TEXTILE MILLS LTD.,BSE,0.180129988,0.008462764,0,Public,0,2,-0.41025347,-0.067698191,0,0.488052949,0.533248369,6.2726,0.0154,20
BANKBARODA.BO,BANK OF BARODA,245285,SYBLY INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.355240828,0.520881805,0,0.417124156,0.906101294,-2.3026,2.2243,20
BANKBARODA.BO,BANK OF BARODA,245285,SYBLY INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.900327506,1.242041511,0,0.417124156,0.906101294,-2.3026,2.2243,20
BANKBARODA.BO,BANK OF BARODA,245426,SYNCOM FORMULATIONS (INDIA) LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,-0.219728408,0.302726655,0,-1.560458877,-1.01728823,4.8446,0.102,21
BANKBARODA.BO,BANK OF BARODA,245426,SYNCOM FORMULATIONS (INDIA) LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-1.271301922,-1.129998275,0,-1.560458877,-1.01728823,4.8446,0.102,21
BANKBARODA.BO,BANK OF BARODA,245935,T D POWER SYSTEMS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-1.100338755,-0.731683015,0,-1.756462835,-1.114510745,0.9855,0.1409,27
BANKBARODA.BO,BANK OF BARODA,245935,T D POWER SYSTEMS LTD.,NSE,0.180129988,0.008462764,0,Public,0,1,0.849602622,0.523150233,0,-1.756462835,-1.114510745,0.9855,0.1409,27
BANKBARODA.BO,BANK OF BARODA,251109,TIME TECHNOPLAST LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,0.073844097,0.147069873,0,-0.685949676,-0.518767618,5.2928,0.5027,22
BANKBARODA.BO,BANK OF BARODA,251109,TIME TECHNOPLAST LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-1.220324528,-0.685777588,0,-0.685949676,-0.518767618,5.2928,0.5027,22
BANKBARODA.BO,BANK OF BARODA,251305,TIPS INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,-0.553648682,-0.739972036,0,-0.680458216,-0.172263843,1.4045,0.5131,46
BANKBARODA.BO,BANK OF BARODA,251305,TIPS INDUSTRIES LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-2.047855372,-1.255196241,0,-0.680458216,-0.172263843,1.4045,0.5131,46
BANKBARODA.BO,BANK OF BARODA,251566,TIRUPATI SARJAN LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,-0.419729248,-0.134670936,0,0.698068519,0.645791941,3.1452,0.5341,41
BANKBARODA.BO,BANK OF BARODA,251566,TIRUPATI SARJAN LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,0.301538759,0.405481149,0,0.698068519,0.645791941,3.1452,0.5341,41
BANKBARODA.BO,BANK OF BARODA,572068,TRIDENT TEXOFAB LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,0.943579119,0.859661079,0,-0.511158306,-0.599032054,2.1608,0.6102,46
BANKBARODA.BO,BANK OF BARODA,572068,TRIDENT TEXOFAB LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.154684574,0.062023584,0,-0.511158306,-0.599032054,2.1608,0.6102,46
BANKBARODA.BO,BANK OF BARODA,215829,U P L LTD.,BSE,0.180129988,0.008462764,0,Public,1,2,-0.28450413,-0.01999611,1,1.517143639,0.398976344,3.4769,0.1409,20
BANKBARODA.BO,BANK OF BARODA,215829,U P L LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.074346059,-0.502785748,1,1.517143639,0.398976344,3.4769,0.1409,20
BANKBARODA.BO,BANK OF BARODA,257578,UNIQUE ORGANICS LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.344735635,0.197042556,0,0.803898764,0.970106345,1.632,0.4117,46
BANKBARODA.BO,BANK OF BARODA,257578,UNIQUE ORGANICS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.252505936,-0.238006598,0,0.803898764,0.970106345,1.632,0.4117,46
BANKBARODA.BO,BANK OF BARODA,262912,V M S INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,0.830973378,0.812405782,0,0.152006792,0.436221795,1.132,0.2779,25
BANKBARODA.BO,BANK OF BARODA,262912,V M S INDUSTRIES LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.1813011,-0.393984254,0,0.152006792,0.436221795,1.132,0.2779,25
BANKBARODA.BO,BANK OF BARODA,269262,VISTA PHARMACEUTICALS LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.194247212,0.247326651,0,0.873496014,1.133173545,4.4914,0.3475,21
BANKBARODA.BO,BANK OF BARODA,269262,VISTA PHARMACEUTICALS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.069784706,-0.162598867,0,0.873496014,1.133173545,4.4914,0.3475,21
BANKBARODA.BO,BANK OF BARODA,269704,VIVID GLOBAL INDS. LTD.,BSE,0.180129988,0.008462764,0,Public,0,1,1.167947773,0.527401957,1,0.646776543,0.769149695,11.9462,0.2691,20
BANKBARODA.BO,BANK OF BARODA,269704,VIVID GLOBAL INDS. LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.488835281,-0.473962707,1,0.646776543,0.769149695,11.9462,0.2691,20
BANKBARODA.BO,BANK OF BARODA,270323,W H BRADY & CO. LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.129861395,-0.299113645,0,0.190896664,0.316886873,5.9695,0.2655,46
BANKBARODA.BO,BANK OF BARODA,270323,W H BRADY & CO. LTD.,BSE,0.180129988,0.008462764,0,Public,0,0,0.144707196,0.168816723,0,0.190896664,0.316886873,5.9695,0.2655,46
BANKBARODA.BO,BANK OF BARODA,271211,WEIZMANN LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,0.510634423,0.327007348,1,0.617679196,0.579402394,2.2211,0.0105,13
BANKBARODA.BO,BANK OF BARODA,271211,WEIZMANN LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,2.360523284,0.433925245,1,0.617679196,0.579402394,2.2211,0.0105,13
BANKBARODA.BO,BANK OF BARODA,271523,WELSPUN CORP LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.171583782,-0.105083055,0,-0.763007472,-0.759910072,1.9515,0.3638,24
BANKBARODA.BO,BANK OF BARODA,271523,WELSPUN CORP LTD.,BSE,0.180129988,0.008462764,0,Public,1,1,0.432946969,0.33127169,0,-0.763007472,-0.759910072,1.9515,0.3638,24
BANKBARODA.BO,BANK OF BARODA,272854,WOCKHARDT LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-1.956714086,-0.717482968,1,0.759167457,0.413033311,1.2693,1.3696,21
BANKBARODA.BO,BANK OF BARODA,272854,WOCKHARDT LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.974431765,-0.619345023,1,0.759167457,0.413033311,1.2693,1.3696,21
BANKBARODA.BO,BANK OF BARODA,42684,ZYDUS WELLNESS LTD.,NSE,0.180129988,0.008462764,0,Public,0,0,-0.745388972,-0.432729469,1,-0.182197782,-0.121621236,19.8227,0.0362,10
BANKBARODA.BO,BANK OF BARODA,42684,ZYDUS WELLNESS LTD.,BSE,0.180129988,0.008462764,0,Public,1,0,-0.695906652,-0.354574392,1,-0.182197782,-0.121621236,19.8227,0.0362,10
UCOBANK.NS,UCO BANK,1621,A K SPINTEX LTD.,BSE,-0.121247754,0.000682894,1,Public,0,0,0.455402111,0.339839542,0,0.076836804,0.260003087,3.728,0.7611,13
UCOBANK.NS,UCO BANK,1621,A K SPINTEX LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,0.204685603,0.203149542,0,0.076836804,0.260003087,3.728,0.7611,13
UCOBANK.NS,UCO BANK,5695,AD-MANUM FINANCE LTD.,BSE,-0.121247754,0.000682894,1,Public,0,0,0.23699661,0.48249544,0,-0.125599595,0.098956002,1.9148,0.4866,64
UCOBANK.NS,UCO BANK,5695,AD-MANUM FINANCE LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,0.095689488,-0.502257275,0,-0.125599595,0.098956002,1.9148,0.4866,64
UCOBANK.NS,UCO BANK,368716,FLEXITUFF VENTURES INTL. LTD.,NSE,-0.121247754,0.000682894,1,Public,0,0,0.497394665,0.43682977,0,0.051668629,-0.142845663,-0.2095,1.8779,13
UCOBANK.NS,UCO BANK,368716,FLEXITUFF VENTURES INTL. LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,-0.32196474,-0.400996976,0,0.051668629,-0.142845663,-0.2095,1.8779,13
UCOBANK.NS,UCO BANK,224109,GYSCOAL ALLOYS LTD.,NSE,-0.121247754,0.000682894,1,Public,0,2,0.820231823,0.86875496,0,-0.597590794,-0.073834382,-7.2259,1.6779,24
UCOBANK.NS,UCO BANK,224109,GYSCOAL ALLOYS LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,-0.352239063,-0.648052402,0,-0.597590794,-0.073834382,-7.2259,1.6779,24
UCOBANK.NS,UCO BANK,88770,H M T LTD.,NSE,-0.121247754,0.000682894,1,Public,0,0,0.122017091,0.176215839,0,0.301627656,0.39982617,0.373,6.2544,34
UCOBANK.NS,UCO BANK,88770,H M T LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,-0.10223215,-0.125323848,0,0.301627656,0.39982617,0.373,6.2544,34
UCOBANK.NS,UCO BANK,93039,HIGH ENERGY BATTERIES (INDIA) LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,-0.717639893,-0.762698005,0,-0.061742599,0.340561192,3.7617,2.3086,27
UCOBANK.NS,UCO BANK,93039,HIGH ENERGY BATTERIES (INDIA) LTD.,BSE,-0.121247754,0.000682894,1,Public,0,0,-1.390536258,-1.408280754,0,-0.061742599,0.340561192,3.7617,2.3086,27
UCOBANK.NS,UCO BANK,101969,INTERNATIONAL COMBUSTION (INDIA) LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,-0.690789828,-0.411692408,1,-0.077527808,0.055233387,-1.6682,0.3,28
UCOBANK.NS,UCO BANK,101969,INTERNATIONAL COMBUSTION (INDIA) LTD.,BSE,-0.121247754,0.000682894,1,Public,0,1,0.567880505,0.177819178,1,-0.077527808,0.055233387,-1.6682,0.3,28
UCOBANK.NS,UCO BANK,191171,MAHAMAYA STEEL INDS. LTD.,NSE,-0.121247754,0.000682894,1,Public,0,0,0.676071059,0.524624331,0,-1.092834299,-0.859584114,1.1649,1.9515,25
UCOBANK.NS,UCO BANK,191171,MAHAMAYA STEEL INDS. LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,-0.077797399,0.072266224,0,-1.092834299,-0.859584114,1.1649,1.9515,25
UCOBANK.NS,UCO BANK,173198,P I L ITALICA LIFESTYLE LTD.,NSE,-0.121247754,0.000682894,1,Public,0,1,0.577296767,0.425231258,0,-0.376672792,-0.493668885,14.9003,0.0211,22
UCOBANK.NS,UCO BANK,173198,P I L ITALICA LIFESTYLE LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,-1.199615698,-1.09320787,0,-0.376672792,-0.493668885,14.9003,0.0211,22
UCOBANK.NS,UCO BANK,225438,SHRIRAM PISTONS & RINGS LTD.,NSE,-0.121247754,0.000682894,1,Public,0,0,0.359281913,0.294401558,0,0.310896087,0.396324625,9.2569,0.1986,28
UCOBANK.NS,UCO BANK,225438,SHRIRAM PISTONS & RINGS LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,-0.195251979,-0.154276711,0,0.310896087,0.396324625,9.2569,0.1986,28
UCOBANK.NS,UCO BANK,173558,SHRISTI INFRASTRUCTURE DEVP. CORPN. LTD.,BSE,-0.121247754,0.000682894,1,Public,1,0,0.598866532,0.81552344,1,0.478874865,0.346292704,0.2053,0.7187,42
UCOBANK.NS,UCO BANK,173558,SHRISTI INFRASTRUCTURE DEVP. CORPN. LTD.,BSE,-0.121247754,0.000682894,1,Public,0,0,0.749148244,0.819537288,1,0.478874865,0.346292704,0.2053,0.7187,42
UCOBANK.NS,UCO BANK,272664,WINSOME TEXTILE INDS. LTD.,BSE,-0.121247754,0.000682894,1,Public,0,0,-0.063432154,-0.268639138,0,0.121852938,0.157626536,0.2434,1.8145,13
